Order ID,Customer ID,IDSeller,Order Date,Ship Date,Postal Code,IDShip,IDSegment,Returned
CA-2017-104864,JS-15685,4,2017-11-18,2017-11-23,33023,2,2,Not
CA-2017-160122,RD-19930,1,2017-11-18,2017-11-23,60623,1,3,Not
CA-2017-162929,AS-10135,3,2017-11-19,2017-11-22,10035,3,1,Not
CA-2017-118731,LP-17080,2,2017-11-20,2017-11-22,94110,2,3,Not
CA-2017-137022,SW-20275,2,2017-11-16,2017-11-22,92105,1,3,Not
CA-2017-166709,HL-15040,3,2017-11-17,2017-11-22,19711,1,3,Not
CA-2017-111556,CD-11920,3,2017-11-20,2017-11-22,10035,3,3,Yes
CA-2017-104913,DK-13090,3,2017-11-18,2017-11-22,11561,1,3,Not
CA-2017-146458,RB-19435,4,2017-11-19,2017-11-22,22153,2,3,Not
CA-2017-128265,VW-21775,3,2017-11-17,2017-11-22,10011,2,2,Not
CA-2017-122945,MB-18085,2,2017-11-16,2017-11-22,95661,1,3,Not
CA-2017-121818,JH-15430,4,2017-11-20,2017-11-21,27217,3,3,Not
CA-2017-158876,AB-10150,1,2017-11-19,2017-11-21,75007,2,3,Not
US-2017-132444,CD-12280,2,2017-11-18,2017-11-21,98105,3,3,Not
CA-2017-112529,SC-20770,1,2017-11-19,2017-11-21,78207,3,2,Not
CA-2017-108091,EK-13795,2,2017-11-16,2017-11-21,92025,1,1,Not
CA-2017-141719,EG-13900,1,2017-11-17,2017-11-21,60540,2,3,Not
US-2017-114657,MH-18115,3,2017-11-16,2017-11-21,10701,1,1,Not
CA-2017-131254,NC-18415,1,2017-11-19,2017-11-21,77095,3,3,Not
CA-2017-158120,KH-16330,2,2017-11-17,2017-11-21,97123,1,2,Not
CA-2017-100902,CK-12595,4,2017-11-17,2017-11-21,28205,1,3,Not
US-2017-155866,CC-12370,3,2017-11-17,2017-11-21,10011,1,3,Not
CA-2017-157420,HZ-14950,1,2017-11-21,2017-11-21,77095,4,3,Not
US-2017-116505,TB-21625,3,2017-11-17,2017-11-21,21740,2,3,Not
CA-2017-160633,BS-11380,3,2017-11-16,2017-11-21,43402,1,2,Not
CA-2017-163629,RA-19885,4,2017-11-17,2017-11-21,30605,1,2,Not
CA-2017-121468,KD-16345,2,2017-11-19,2017-11-20,92683,3,3,Not
CA-2017-138163,XP-21865,3,2017-11-17,2017-11-20,2149,3,3,Yes
CA-2017-108112,DK-12895,4,2017-11-15,2017-11-20,33023,1,3,Not
CA-2017-100601,JK-15370,2,2017-11-16,2017-11-20,93727,1,3,Not
US-2017-102904,CB-12025,4,2017-11-13,2017-11-20,35601,1,3,Not
CA-2017-121678,BM-11650,3,2017-11-16,2017-11-20,44035,2,2,Not
CA-2017-157448,LC-16885,2,2017-11-16,2017-11-20,90049,1,3,Not
CA-2017-152142,LW-16990,2,2017-11-14,2017-11-19,94110,1,2,Not
CA-2017-106943,FO-14305,3,2017-11-14,2017-11-19,10035,1,3,Not
CA-2017-113873,KE-16420,1,2017-11-13,2017-11-19,75220,1,2,Not
US-2017-107888,CC-12220,2,2017-11-16,2017-11-19,98103,3,3,Yes
CA-2017-143021,AP-10720,3,2017-11-19,2017-11-19,10011,4,1,Not
US-2017-140312,KL-16645,2,2017-11-13,2017-11-19,94568,1,3,Not
CA-2017-124261,JE-15715,2,2017-11-14,2017-11-19,90049,1,3,Not
US-2017-124926,ME-17320,1,2017-11-13,2017-11-18,77095,2,1,Not
CA-2017-143455,ML-17755,3,2017-11-11,2017-11-18,45503,1,1,Not
CA-2017-157483,EP-13915,1,2017-11-11,2017-11-18,48227,1,3,Not
CA-2017-160416,AD-10180,3,2017-11-13,2017-11-18,10701,2,1,Not
CA-2017-122490,TT-21070,2,2017-11-13,2017-11-18,98103,1,3,Not
US-2017-136679,XP-21865,1,2017-11-14,2017-11-18,77506,1,3,Yes
US-2017-153633,TC-21295,4,2017-11-13,2017-11-18,33458,2,3,Not
CA-2017-133620,EM-14065,3,2017-11-13,2017-11-18,10009,1,3,Not
CA-2017-137323,PW-19030,3,2017-11-14,2017-11-18,13601,2,2,Not
CA-2017-107825,NB-18655,1,2017-11-18,2017-11-18,53209,4,2,Yes
CA-2017-138611,CK-12595,3,2017-11-14,2017-11-17,43123,2,3,Not
CA-2017-143217,CG-12040,1,2017-11-11,2017-11-17,53209,1,1,Not
CA-2017-154137,MT-17815,3,2017-11-11,2017-11-17,10009,1,3,Not
US-2017-128447,MC-17845,2,2017-10-11,2017-11-17,99301,1,3,Not
CA-2017-137624,ME-17320,2,2017-10-11,2017-11-17,90008,1,1,Not
CA-2017-123624,SE-20110,2,2017-11-13,2017-11-17,93030,2,3,Not
US-2017-118157,AW-10930,1,2017-11-14,2017-11-17,55407,3,1,Not
US-2017-119662,CS-12400,1,2017-11-13,2017-11-16,60623,3,1,Not
US-2017-157896,CB-12415,3,2017-11-16,2017-11-16,10009,4,3,Not
CA-2017-110842,GA-14725,2,2017-11-11,2017-11-16,90036,1,3,Not
CA-2017-104640,FH-14275,3,2017-10-11,2017-11-16,10024,1,2,Not
CA-2017-136308,MW-18235,2,2017-11-16,2017-11-16,94122,4,2,Yes
CA-2017-165204,MN-17935,4,2017-11-13,2017-11-16,38109,2,3,Not
CA-2017-120327,WB-21850,1,2017-11-11,2017-11-16,50322,1,3,Not
CA-2017-159156,KB-16600,3,2017-11-13,2017-11-16,10009,3,2,Not
CA-2017-158561,BB-11545,4,2017-11-11,2017-11-16,33311,2,2,Not
CA-2017-141138,GH-14425,2,2017-10-11,2017-11-16,95351,1,3,Not
US-2017-118598,CM-12190,3,2017-11-16,2017-11-16,13501,4,3,Not
CA-2017-112844,SP-20620,3,2017-11-13,2017-11-16,14215,2,2,Not
CA-2017-142489,TC-21295,1,2017-11-14,2017-11-16,77095,2,3,Not
US-2017-165344,SB-20290,3,2017-11-13,2017-11-15,45503,3,2,Not
CA-2017-161739,EB-13750,1,2017-10-11,2017-11-15,78664,2,2,Not
CA-2017-148985,TB-21190,2,2017-11-11,2017-11-15,90045,2,1,Not
CA-2017-159597,MC-17590,2,2017-09-11,2017-11-14,92236,1,2,Not
US-2017-141852,JE-15745,2,2017-09-11,2017-11-14,92054,1,3,Not
CA-2017-142671,DR-12940,4,2017-10-11,2017-11-14,33021,2,1,Not
CA-2017-115448,MH-18025,4,2017-11-11,2017-11-14,37918,3,3,Not
CA-2017-167976,JL-15505,1,2017-11-11,2017-11-14,57401,2,3,Not
CA-2017-107720,VM-21685,3,2017-06-11,2017-11-13,7090,1,1,Not
CA-2017-150959,TD-20995,1,2017-11-11,2017-11-13,75043,3,3,Not
CA-2017-149888,EP-13915,3,2017-07-11,2017-11-13,19120,1,3,Not
CA-2017-119494,JE-15610,2,2017-09-11,2017-11-13,92105,1,2,Not
CA-2017-143658,SR-20425,3,2017-08-11,2017-11-13,10035,2,1,Not
CA-2017-107174,AB-10060,2,2017-06-11,2017-11-13,98105,1,1,Not
CA-2017-155621,KN-16450,3,2017-08-11,2017-11-13,21215,1,2,Not
CA-2017-159667,PM-19135,4,2017-09-11,2017-11-13,32216,1,1,Not
US-2017-116491,PG-18820,1,2017-11-11,2017-11-13,75081,3,3,Not
US-2017-118038,KB-16600,1,2017-09-12,2017-11-12,77041,3,2,Not
CA-2017-105235,SM-20950,3,2017-05-12,2017-11-12,10011,1,2,Not
CA-2017-109960,DB-13210,1,2017-09-12,2017-11-12,48234,2,3,Not
US-2017-136189,DC-13285,4,2017-07-12,2017-11-12,23223,1,3,Not
CA-2017-162565,RR-19315,1,2017-11-12,2017-11-12,60505,4,3,Not
CA-2017-141201,DB-12910,2,2017-09-12,2017-11-12,93905,2,1,Not
US-2017-131961,MJ-17740,3,2017-08-12,2017-11-12,19140,3,3,Not
CA-2017-161018,PN-18775,3,2017-09-11,2017-11-11,10009,2,1,Not
US-2017-156083,JL-15175,4,2017-04-11,2017-11-11,38401,1,1,Not
CA-2017-100013,ZC-21910,2,2017-06-11,2017-11-11,90045,1,3,Not
US-2017-155425,AB-10600,2,2017-10-11,2017-11-11,85705,3,2,Not
CA-2017-105144,SZ-20035,1,2017-04-11,2017-11-11,75051,1,1,Not
CA-2017-158246,JB-15400,2,2017-09-11,2017-11-11,94086,3,2,Not
CA-2017-154109,ML-17410,3,2017-06-11,2017-11-11,19143,1,3,Not
CA-2017-132346,PK-19075,3,2017-07-11,2017-11-11,19711,1,3,Yes
CA-2017-113572,FP-14320,3,2017-07-11,2017-11-11,10024,1,3,Not
CA-2017-108574,MG-18145,2,2017-07-10,2017-11-10,90045,1,3,Not
CA-2017-132430,CP-12085,3,2017-09-10,2017-11-10,44107,3,2,Not
US-2017-148054,NZ-18565,2,2017-06-10,2017-11-10,83642,1,1,Not
CA-2017-148404,Dp-13240,4,2017-07-10,2017-11-10,28205,1,1,Not
CA-2017-128426,JK-15730,1,2017-07-10,2017-11-10,77036,1,3,Not
CA-2017-163125,MB-17305,1,2017-09-10,2017-11-10,77573,2,3,Not
US-2017-115595,XP-21865,2,2017-09-10,2017-11-10,90032,3,3,Not
CA-2017-109099,MM-18280,3,2017-06-10,2017-11-10,10009,1,2,Not
CA-2017-151596,BP-11050,3,2017-08-10,2017-11-10,2920,3,2,Not
CA-2017-118577,XP-21865,3,2017-06-10,2017-11-10,7109,1,3,Not
CA-2017-137421,AJ-10945,2,2017-06-10,2017-11-10,85224,1,3,Not
US-2017-129441,JC-15340,2,2017-07-09,2017-11-09,90032,1,3,Not
CA-2017-148929,SP-20620,3,2017-07-09,2017-11-09,10011,1,2,Not
CA-2017-124898,DB-12910,4,2017-11-09,2017-11-09,31907,1,1,Not
CA-2017-120705,MG-17875,4,2017-05-09,2017-11-09,33311,1,1,Not
CA-2017-100160,CB-12025,3,2017-07-09,2017-11-09,19134,1,3,Not
CA-2017-117044,HA-14920,1,2017-11-09,2017-11-09,60623,2,3,Not
CA-2017-144484,CB-12025,2,2017-11-09,2017-11-09,94110,4,3,Not
US-2017-104094,AG-10675,1,2017-07-09,2017-11-09,53209,1,3,Not
CA-2017-107244,AG-10390,2,2017-07-09,2017-11-09,90004,1,3,Not
US-2017-142188,JF-15415,2,2017-11-09,2017-11-09,98105,4,3,Not
US-2017-124779,BF-11020,1,2017-08-09,2017-11-09,76017,3,2,Not
US-2017-160836,CC-12475,1,2017-11-09,2017-11-09,77070,1,3,Not
CA-2017-166898,KH-16630,2,2017-11-09,2017-11-09,92704,2,2,Yes
US-2017-152898,CB-12025,4,2017-11-09,2017-11-09,23223,1,3,Not
CA-2017-127726,SS-20410,4,2017-11-09,2017-11-09,40324,2,3,Not
CA-2017-163321,FM-14380,4,2017-07-08,2017-11-08,28540,2,3,Not
CA-2017-139311,SF-20965,1,2017-11-08,2017-11-08,76021,3,2,Not
CA-2017-158344,CC-12475,1,2017-07-08,2017-11-08,56560,1,3,Not
CA-2017-136609,TB-21355,1,2017-06-08,2017-11-08,75104,1,2,Not
CA-2017-160899,DR-12940,4,2017-11-08,2017-11-08,70601,2,1,Not
CA-2017-156776,JL-15505,2,2017-07-08,2017-11-08,92683,1,3,Not
CA-2017-100433,SJ-20125,3,2017-11-08,2017-11-08,10009,1,1,Not
CA-2017-133249,SZ-20035,2,2017-08-07,2017-11-07,90660,3,1,Not
CA-2017-164959,KN-16390,2,2017-11-07,2017-11-07,90004,1,2,Not
CA-2017-156818,JD-16015,3,2017-11-07,2017-11-07,10009,2,3,Not
CA-2017-127656,NW-18400,1,2017-11-07,2017-11-07,50701,1,3,Not
US-2017-101784,PO-18850,2,2017-06-07,2017-11-07,90008,1,3,Not
CA-2017-106824,AT-10735,2,2017-07-07,2017-11-07,90049,1,3,Not
CA-2017-162015,KB-16240,2,2017-11-07,2017-11-07,90049,1,2,Yes
CA-2017-136623,TS-21430,2,2017-11-07,2017-11-07,92105,1,2,Not
US-2017-152002,DV-13465,2,2017-11-06,2017-11-06,90004,4,3,Not
CA-2017-102554,KN-16705,4,2017-11-06,2017-11-06,36830,1,1,Not
CA-2017-134565,TB-21400,2,2017-11-06,2017-11-06,98103,2,3,Not
CA-2017-141481,ZD-21925,2,2017-11-06,2017-11-06,90036,3,3,Not
CA-2017-133928,ZC-21910,4,2017-11-06,2017-11-06,28601,1,3,Not
CA-2017-140242,ML-17755,1,2017-06-05,2017-11-05,60623,1,1,Not
CA-2017-141733,RW-19540,1,2017-07-05,2017-11-05,48234,1,2,Not
US-2017-133200,DB-13555,1,2017-06-05,2017-11-05,76106,1,2,Not
CA-2017-140298,JK-16120,1,2017-11-05,2017-11-05,78745,1,1,Not
US-2017-139647,TS-21370,2,2017-11-05,2017-11-05,85023,3,2,Not
CA-2017-115322,ZC-21910,3,2017-11-05,2017-11-05,10024,2,3,Not
CA-2017-118199,LB-16795,2,2017-09-05,2017-11-05,98105,3,1,Not
CA-2017-102820,CS-11950,2,2017-07-05,2017-11-05,91104,1,3,Not
CA-2017-107797,EB-13705,1,2017-08-05,2017-11-05,76063,2,2,Not
CA-2017-135279,BS-11800,3,2017-09-04,2017-11-04,10011,3,1,Not
CA-2017-122154,SA-20830,4,2017-09-04,2017-11-04,32216,3,3,Not
CA-2017-166128,LW-17215,2,2017-11-04,2017-11-04,91104,1,3,Not
US-2017-143028,SC-20050,1,2017-11-04,2017-11-04,79424,1,1,Not
US-2017-100482,JL-15130,3,2017-11-04,2017-11-04,43130,1,3,Not
CA-2017-130904,HM-14980,4,2017-11-04,2017-11-04,27217,1,3,Not
CA-2017-165904,HR-14770,4,2017-07-04,2017-11-04,32216,1,1,Not
CA-2017-155698,VB-21745,4,2017-08-03,2017-11-03,31907,3,2,Not
CA-2017-147291,MJ-17740,1,2017-11-03,2017-11-03,48227,1,3,Not
CA-2017-168193,RM-19750,3,2017-06-03,2017-11-03,10011,2,3,Yes
US-2017-141558,MH-17290,3,2017-11-03,2017-11-03,19140,1,1,Not
US-2017-133081,PV-18985,3,2017-11-03,2017-11-03,2138,1,1,Not
CA-2017-116204,VW-21775,2,2017-11-02,2017-11-02,94110,2,2,Not
CA-2017-131828,CS-11845,2,2017-11-02,2017-11-02,98105,2,2,Yes
CA-2017-115105,BD-11770,3,2017-06-02,2017-11-02,10024,1,3,Not
US-2017-118535,DJ-13510,3,2017-11-02,2017-11-02,10024,1,2,Not
CA-2017-138156,MM-17260,3,2017-11-02,2017-11-02,43229,3,3,Not
CA-2017-115154,RS-19420,2,2017-08-01,2017-11-01,98115,3,2,Not
CA-2017-160983,GB-14530,3,2017-10-29,2017-10-31,13021,2,2,Not
CA-2017-131632,AH-10120,1,2017-10-31,2017-10-31,75217,1,1,Not
CA-2017-117114,CY-12745,1,2017-10-31,2017-10-31,60610,1,2,Not
US-2017-110646,JF-15190,3,2017-10-26,2017-10-31,19134,1,3,Not
CA-2017-102729,BF-11215,1,2017-10-26,2017-10-31,75217,1,1,Not
CA-2017-139661,JW-15220,2,2017-10-30,2017-10-30,98661,1,2,Not
CA-2017-127285,MM-18055,2,2017-10-30,2017-10-30,98115,1,3,Not
CA-2017-123491,JK-15205,2,2017-10-30,2017-10-30,94122,1,3,Yes
CA-2017-152807,MC-18100,3,2017-10-30,2017-10-30,19140,1,3,Not
CA-2017-142622,JK-15625,2,2017-10-30,2017-10-30,98115,3,3,Not
CA-2017-110373,MA-17560,1,2017-10-27,2017-10-30,60610,2,1,Not
CA-2017-152583,RA-19945,1,2017-10-30,2017-10-30,75217,4,3,Not
CA-2017-155292,RD-19810,4,2017-10-30,2017-10-30,40475,3,1,Not
CA-2017-115119,SC-20440,3,2017-10-26,2017-10-30,17602,1,2,Not
CA-2017-139353,JM-15250,4,2017-10-28,2017-10-30,28314,2,3,Not
CA-2017-144365,CS-11950,4,2017-10-24,2017-10-30,39212,1,3,Not
CA-2017-139913,JC-16105,3,2017-10-23,2017-10-29,14609,1,2,Not
CA-2017-151225,JM-15655,2,2017-10-27,2017-10-29,90032,3,2,Not
US-2017-105389,DM-13015,1,2017-10-23,2017-10-28,78207,2,3,Not
CA-2017-130764,JO-15145,2,2017-10-27,2017-10-28,94110,3,2,Not
CA-2017-106068,RB-19330,1,2017-10-23,2017-10-28,78745,1,3,Not
CA-2017-118367,LO-17170,3,2017-10-28,2017-10-28,10035,2,2,Not
US-2017-117331,ND-18370,2,2017-10-21,2017-10-28,85301,1,3,Not
CA-2017-113453,CM-12160,3,2017-10-21,2017-10-28,19143,1,3,Not
CA-2017-111262,KH-16510,1,2017-10-28,2017-10-28,77095,2,3,Not
CA-2017-156363,ML-17395,3,2017-10-22,2017-10-28,19134,1,2,Not
CA-2017-160661,SA-20830,3,2017-10-28,2017-10-28,2149,1,3,Not
CA-2017-117079,JR-15700,4,2017-10-23,2017-10-27,32216,1,3,Not
CA-2017-158743,IG-15085,4,2017-10-20,2017-10-27,72209,1,3,Not
CA-2017-101581,DW-13195,2,2017-10-22,2017-10-27,97756,1,2,Not
CA-2017-127922,SH-19975,1,2017-10-27,2017-10-27,75081,1,2,Not
CA-2017-142125,JB-15400,1,2017-10-21,2017-10-27,53209,1,2,Not
CA-2017-134880,TW-21025,2,2017-10-27,2017-10-27,85204,1,1,Not
CA-2017-110310,NB-18655,4,2017-10-27,2017-10-27,32303,1,2,Not
CA-2017-155558,PG-18895,1,2017-10-26,2017-10-26,55901,1,3,Not
CA-2017-113558,PH-18790,4,2017-10-21,2017-10-26,33801,1,1,Not
CA-2017-159457,RD-19480,1,2017-10-19,2017-10-26,77095,1,3,Not
CA-2017-148166,NK-18490,4,2017-10-21,2017-10-26,32725,1,1,Not
US-2017-120390,TH-21550,4,2017-10-19,2017-10-26,27217,1,1,Not
US-2017-111920,PS-18970,1,2017-10-22,2017-10-26,74133,1,1,Not
CA-2017-158722,MA-17560,3,2017-10-20,2017-10-26,19120,1,1,Not
CA-2017-162173,OT-18730,4,2017-10-26,2017-10-26,23464,1,3,Not
CA-2017-141705,PO-18850,1,2017-10-24,2017-10-26,76063,3,3,Not
CA-2017-125199,HM-14860,3,2017-10-19,2017-10-25,19120,1,2,Not
CA-2017-100356,SP-20920,1,2017-10-21,2017-10-25,60653,1,3,Not
CA-2017-117422,FC-14245,3,2017-10-21,2017-10-25,44107,1,1,Not
US-2017-115252,MY-18295,4,2017-10-20,2017-10-25,27707,1,2,Not
CA-2017-147277,EB-13705,3,2017-10-20,2017-10-24,44312,1,2,Not
CA-2017-154410,MD-17860,1,2017-10-21,2017-10-24,46203,3,2,Not
CA-2017-127180,TA-21385,3,2017-10-22,2017-10-24,10024,3,1,Not
CA-2017-131492,HH-15010,2,2017-10-19,2017-10-24,94110,2,2,Yes
CA-2017-130141,HA-14905,2,2017-10-22,2017-10-24,80525,2,3,Not
CA-2017-106432,CA-12265,1,2017-10-19,2017-10-24,76706,1,3,Not
CA-2017-125451,AH-10075,3,2017-10-23,2017-10-24,2920,3,2,Not
CA-2017-107727,MA-17560,1,2017-10-19,2017-10-23,77095,2,1,Not
CA-2017-125388,MP-17965,3,2017-10-19,2017-10-23,1841,1,2,Not
CA-2017-117653,MO-17500,1,2017-10-19,2017-10-23,60623,1,3,Not
CA-2017-125990,JS-16030,2,2017-10-19,2017-10-23,94122,1,3,Not
CA-2017-167094,DK-12835,2,2017-10-21,2017-10-22,97477,3,2,Not
US-2017-146416,JE-16165,2,2017-10-20,2017-10-22,95695,2,2,Not
CA-2017-130211,BD-11620,1,2017-10-22,2017-10-22,73505,4,3,Not
CA-2017-158386,BO-11425,4,2017-10-16,2017-10-21,40475,1,3,Not
CA-2017-145884,SL-20155,1,2017-10-21,2017-10-21,74403,4,1,Not
CA-2017-111577,AJ-10780,2,2017-10-16,2017-10-21,85254,1,2,Not
CA-2017-159282,GH-14410,2,2017-10-16,2017-10-21,85364,1,1,Not
CA-2017-159100,VP-21760,4,2017-10-16,2017-10-21,38401,1,2,Not
CA-2017-104822,RB-19465,3,2017-10-20,2017-10-20,10024,4,1,Not
CA-2017-142643,DL-13495,2,2017-10-15,2017-10-20,91360,1,2,Not
CA-2017-103065,PT-19090,4,2017-10-20,2017-10-20,32216,4,3,Not
CA-2017-135909,JW-15220,2,2017-10-13,2017-10-20,95823,1,2,Not
CA-2017-165603,SS-20140,3,2017-10-17,2017-10-19,2886,2,2,Not
CA-2017-150707,EL-13735,3,2017-10-14,2017-10-19,21044,1,1,Not
CA-2017-123246,AJ-10960,2,2017-10-17,2017-10-19,92037,2,3,Not
CA-2017-164819,RS-19420,3,2017-10-15,2017-10-19,6824,2,2,Not
CA-2017-154949,MC-17275,2,2017-10-15,2017-10-19,93010,1,3,Yes
CA-2017-151183,BK-11260,2,2017-10-14,2017-10-19,94110,1,3,Not
CA-2017-100237,SV-20815,2,2017-10-15,2017-10-19,84057,1,2,Not
CA-2017-114804,BF-11020,2,2017-10-17,2017-10-19,95351,2,2,Not
CA-2017-106033,FG-14260,2,2017-10-15,2017-10-18,94110,2,1,Not
CA-2017-132234,MY-17380,3,2017-10-16,2017-10-18,10011,3,2,Not
CA-2017-126123,AG-10765,1,2017-10-14,2017-10-18,60623,1,1,Not
CA-2017-132976,AG-10495,3,2017-10-13,2017-10-17,19140,1,2,Not
CA-2017-168837,JW-15955,2,2017-10-14,2017-10-17,94601,3,3,Not
CA-2017-113670,RS-19765,2,2017-10-15,2017-10-17,90045,3,2,Yes
CA-2017-163160,TS-21610,1,2017-10-13,2017-10-16,61032,3,3,Not
CA-2017-111717,SW-20245,1,2017-10-10,2017-10-16,60505,1,3,Not
CA-2017-116519,CR-12730,3,2017-10-13,2017-10-15,10009,3,3,Not
US-2017-148831,AH-10210,4,2017-10-13,2017-10-15,40214,3,3,Not
US-2017-117247,CK-12760,1,2017-09-10,2017-10-14,60505,1,2,Not
CA-2017-141873,HG-14845,3,2017-09-10,2017-10-14,10024,1,3,Not
CA-2017-105487,CS-12250,2,2017-08-10,2017-10-14,92105,1,2,Not
US-2017-168613,GM-14440,3,2017-08-10,2017-10-14,10009,1,3,Not
CA-2017-103212,MH-18025,4,2017-10-13,2017-10-14,70506,3,3,Not
CA-2017-104003,DC-13285,2,2017-07-10,2017-10-13,94110,1,3,Not
CA-2017-137099,FP-14320,2,2017-07-12,2017-10-12,90008,3,3,Yes
CA-2017-145226,DL-13315,3,2017-08-12,2017-10-12,10035,2,3,Not
CA-2017-108294,LS-16975,1,2017-10-12,2017-10-12,68104,4,1,Yes
CA-2017-104066,QJ-19255,3,2017-05-12,2017-10-12,5408,1,2,Not
CA-2017-152695,CC-12220,3,2017-10-12,2017-10-12,6824,4,3,Not
US-2017-149510,MC-17575,4,2017-03-12,2017-10-12,28314,1,3,Not
CA-2017-152436,CW-11905,3,2017-08-12,2017-10-12,2920,2,1,Not
CA-2017-118003,DO-13645,3,2017-04-12,2017-10-12,7501,1,3,Not
CA-2017-154816,VB-21745,4,2017-06-11,2017-10-11,40475,1,2,Not
CA-2017-125290,CC-12430,1,2017-06-11,2017-10-11,55407,2,1,Not
CA-2017-114258,EM-13825,1,2017-05-11,2017-10-11,75081,2,2,Not
CA-2017-162096,TB-21190,2,2017-10-11,2017-10-11,92503,4,1,Not
CA-2017-144596,CD-11980,3,2017-06-11,2017-10-11,10011,1,3,Not
CA-2017-102925,CD-12280,3,2017-05-11,2017-10-11,10024,2,3,Not
CA-2017-162635,EB-14170,4,2017-09-10,2017-10-10,28403,3,3,Not
CA-2017-167661,MP-18175,2,2017-05-10,2017-10-10,94110,1,1,Not
CA-2017-131807,GG-14650,2,2017-05-10,2017-10-10,95928,1,2,Yes
CA-2017-120999,LC-16930,1,2017-10-09,2017-10-09,60540,1,2,Not
CA-2017-128370,FH-14275,2,2017-10-09,2017-10-09,90004,4,2,Not
CA-2017-110905,RW-19690,1,2017-10-09,2017-10-09,65807,2,3,Not
CA-2017-152093,SN-20560,1,2017-10-09,2017-10-09,60653,1,1,Not
CA-2017-122280,SH-20395,3,2017-10-09,2017-10-09,10024,4,3,Not
CA-2017-117394,MM-17920,3,2017-04-09,2017-10-09,19120,1,3,Not
CA-2017-117261,TH-21235,2,2017-04-09,2017-10-09,90032,1,2,Not
CA-2017-152856,RS-19765,3,2017-08-09,2017-10-09,43302,2,2,Not
CA-2017-126438,AR-10345,3,2017-10-09,2017-10-09,1841,3,2,Not
CA-2017-147403,KH-16630,3,2017-10-09,2017-10-09,44312,3,2,Not
CA-2017-159954,SS-20410,4,2017-10-09,2017-10-09,30318,1,3,Yes
CA-2017-123036,HA-14905,3,2017-10-09,2017-10-09,45503,1,3,Not
CA-2017-152198,JD-16015,3,2017-09-09,2017-10-09,43615,3,3,Not
US-2017-130687,PF-19225,2,2017-07-09,2017-10-09,98026,3,3,Not
CA-2017-161200,SV-20365,4,2017-06-08,2017-10-08,70506,2,3,Not
CA-2017-143063,IL-15100,1,2017-10-08,2017-10-08,47201,1,3,Not
CA-2017-145443,SC-20695,1,2017-10-08,2017-10-08,47374,2,2,Not
CA-2017-168172,SH-20395,3,2017-06-08,2017-10-08,10011,1,3,Not
CA-2017-140053,CA-12265,2,2017-03-07,2017-10-07,87401,1,3,Yes
CA-2017-128629,BP-11155,4,2017-10-07,2017-10-07,31907,2,3,Not
CA-2017-127460,FG-14260,1,2017-10-07,2017-10-07,60505,1,1,Not
CA-2017-150189,VG-21790,2,2017-08-07,2017-10-07,94403,3,3,Not
CA-2017-100223,LS-16945,1,2017-05-07,2017-10-07,75220,1,2,Not
CA-2017-169124,MB-17305,2,2017-03-07,2017-10-07,95610,1,3,Not
CA-2017-169012,BF-11275,4,2017-10-07,2017-10-07,31907,1,2,Not
CA-2017-140963,MT-18070,2,2017-10-06,2017-10-06,90045,3,1,Yes
CA-2017-106103,SC-20305,1,2017-10-06,2017-10-06,48307,1,3,Not
CA-2017-132682,TH-21235,1,2017-08-06,2017-10-06,75081,2,2,Not
CA-2017-158407,LW-16990,4,2017-04-06,2017-10-06,28110,1,2,Not
CA-2017-143343,BW-11200,2,2017-10-06,2017-10-06,90032,3,3,Not
CA-2017-158106,CT-11995,1,2017-04-06,2017-10-06,55124,1,3,Not
US-2017-131583,CL-11890,3,2017-10-06,2017-10-06,19143,4,3,Not
US-2017-131849,GH-14410,2,2017-06-06,2017-10-06,94122,1,1,Not
CA-2017-107167,ND-18460,4,2017-10-06,2017-10-06,32216,1,2,Not
CA-2017-167080,LC-16930,3,2017-10-06,2017-10-06,10011,1,2,Not
CA-2017-100951,NC-18625,1,2017-09-06,2017-10-06,75217,3,2,Not
CA-2017-158071,BD-11320,2,2017-10-06,2017-10-06,98103,1,3,Not
CA-2017-140872,NR-18550,4,2017-03-06,2017-10-06,33024,1,3,Not
CA-2017-137001,GZ-14545,2,2017-10-06,2017-10-06,91360,2,2,Not
CA-2017-112172,MM-18280,3,2017-10-06,2017-10-06,10024,2,2,Not
US-2017-109316,MG-17680,2,2017-08-06,2017-10-06,90049,3,1,Not
CA-2017-160724,YS-21880,4,2017-05-05,2017-10-05,31907,1,2,Not
CA-2017-133067,MY-18295,3,2017-04-05,2017-10-05,19140,1,2,Not
CA-2017-134810,MC-17605,4,2017-09-05,2017-10-05,28540,3,2,Not
CA-2017-145779,DB-13615,2,2017-06-05,2017-10-05,85705,1,3,Not
US-2017-162124,JF-15490,1,2017-06-05,2017-10-05,60653,1,3,Not
CA-2017-161984,SJ-20125,3,2017-10-04,2017-10-04,8901,1,1,Not
CA-2017-125115,RD-19930,1,2017-10-04,2017-10-04,78745,4,3,Not
CA-2017-115070,MG-18205,4,2017-10-04,2017-10-04,32216,2,2,Not
CA-2017-150623,DB-13360,3,2017-10-04,2017-10-04,6708,1,1,Not
CA-2017-109211,PS-19045,3,2017-04-04,2017-10-04,10011,1,1,Not
CA-2017-135069,BS-11755,3,2017-10-04,2017-10-04,19143,1,3,Not
CA-2017-161592,CS-12175,4,2017-06-04,2017-10-04,37421,1,2,Not
